Date,^OEX
2000-10-06,750.969970703125
2000-10-09,744.22998046875
2000-10-10,737.6799926757812
2000-10-11,724.02001953125
2000-10-12,703.6799926757812
2000-10-13,729.010009765625
2000-10-16,725.47998046875
2000-10-17,711.719970703125
2000-10-18,706.77001953125
2000-10-19,733.8900146484375
2000-10-20,738.1599731445312
2000-10-23,734.3499755859375
2000-10-24,738.4199829101562
2000-10-25,719.1400146484375
2000-10-26,720.6199951171875
2000-10-27,726.1799926757812
2000-10-30,732.77001953125
2000-10-31,750.9299926757812
2000-11-01,748.3900146484375
2000-11-02,753.52001953125
2000-11-03,751.7000122070312
2000-11-06,755.4400024414062
2000-11-07,756.2999877929688
2000-11-08,743.3200073242188
2000-11-09,739.2100219726562
2000-11-10,719.1099853515625
2000-11-13,712.1599731445312
2000-11-14,729.6699829101562
2000-11-15,733.2999877929688
2000-11-16,724.1799926757812
2000-11-17,725.0900268554688
2000-11-20,710.0399780273438
2000-11-21,713.7000122070312
2000-11-22,700.719970703125
2000-11-24,711.1599731445312
2000-11-27,714.780029296875
2000-11-28,708.469970703125
2000-11-29,712.469970703125
2000-11-30,697.280029296875
2000-12-01,695.989990234375
2000-12-04,701.27001953125
2000-12-05,732.0900268554688
2000-12-06,717.25
2000-12-07,710.2899780273438
2000-12-08,727.0599975585938
2000-12-11,733.969970703125
2000-12-12,728.9099731445312
2000-12-13,720.5900268554688
2000-12-14,710.6699829101562
2000-12-15,689.47998046875
2000-12-18,694.3499755859375
2000-12-19,686.8499755859375
2000-12-20,661.5
2000-12-21,668.5800170898438
2000-12-22,684.22998046875
2000-12-26,687.0
2000-12-27,691.1799926757812
2000-12-28,692.2899780273438
2000-12-29,686.4500122070312
2001-01-02,667.1300048828125
2001-01-03,703.969970703125
2001-01-04,700.9199829101562
2001-01-05,681.7100219726562
2001-01-08,677.3099975585938
2001-01-09,679.4500122070312
2001-01-10,684.780029296875
2001-01-11,693.4000244140625
2001-01-12,687.8800048828125
2001-01-16,693.0499877929688
2001-01-17,691.97998046875
2001-01-18,704.0
2001-01-19,705.22998046875
2001-01-22,703.1699829101562
2001-01-23,712.0399780273438
2001-01-24,714.3300170898438
2001-01-25,710.8099975585938
2001-01-26,709.0599975585938
2001-01-29,711.5499877929688
2001-01-30,718.4600219726562
2001-01-31,715.2000122070312
2001-02-01,719.7000122070312
2001-02-02,705.47998046875
2001-02-05,709.6599731445312
2001-02-06,708.52001953125
2001-02-07,700.77001953125
2001-02-08,694.3200073242188
2001-02-09,682.3499755859375
2001-02-12,692.0599975585938
2001-02-13,684.75
2001-02-14,682.6799926757812
2001-02-15,688.5
2001-02-16,675.4199829101562
2001-02-20,661.3599853515625
2001-02-21,647.5999755859375
2001-02-22,647.2899780273438
2001-02-23,642.6400146484375
2001-02-26,655.7999877929688
2001-02-27,650.969970703125
2001-02-28,640.7100219726562
2001-03-01,641.3800048828125
2001-03-02,633.8900146484375
2001-03-05,638.4299926757812
2001-03-06,645.4500122070312
2001-03-07,650.719970703125
2001-03-08,651.4600219726562
2001-03-09,633.4000244140625
2001-03-12,601.510009765625
2001-03-13,613.510009765625
2001-03-14,596.0999755859375
2001-03-15,600.7100219726562
2001-03-16,587.989990234375
2001-03-19,597.6699829101562
2001-03-20,581.9299926757812
2001-03-21,569.969970703125
2001-03-22,567.6599731445312
2001-03-23,580.7100219726562
2001-03-26,588.4500122070312
2001-03-27,605.5800170898438
2001-03-28,588.3099975585938
2001-03-29,584.9000244140625
2001-03-30,591.6300048828125
2001-04-02,584.4000244140625
2001-04-03,562.3800048828125
2001-04-04,560.989990234375
2001-04-05,588.52001953125
2001-04-06,577.3499755859375
2001-04-09,581.469970703125
2001-04-10,597.8499755859375
2001-04-11,598.4500122070312
2001-04-12,608.25
2001-04-16,605.989990234375
2001-04-17,611.780029296875
2001-04-18,639.3300170898438
2001-04-19,649.030029296875
2001-04-20,643.6599731445312
2001-04-23,633.8900146484375
2001-04-24,625.739990234375
2001-04-25,635.5900268554688
2001-04-26,640.2899780273438
2001-04-27,649.1099853515625
2001-04-30,645.469970703125
2001-05-01,655.5499877929688
2001-05-02,657.3300170898438
2001-05-03,647.75
2001-05-04,658.739990234375
2001-05-07,657.4600219726562
2001-05-08,656.3900146484375
2001-05-09,652.1400146484375
2001-05-10,651.4199829101562
2001-05-11,645.4299926757812
2001-05-14,647.469970703125
2001-05-15,646.260009765625
2001-05-16,664.5999755859375
2001-05-17,665.5800170898438
2001-05-18,668.3800048828125
2001-05-21,678.5999755859375
2001-05-22,676.0599975585938
2001-05-23,665.1900024414062
2001-05-24,668.2999877929688
2001-05-25,658.2899780273438
2001-05-29,652.9000244140625
2001-05-30,642.9600219726562
2001-05-31,646.22998046875
2001-06-01,649.6099853515625
2001-06-04,654.47998046875
2001-06-05,662.0900268554688
2001-06-06,655.0700073242188
2001-06-07,658.5900268554688
2001-06-08,651.9199829101562
2001-06-11,646.5900268554688
2001-06-12,647.5499877929688
2001-06-13,639.9199829101562
2001-06-14,629.4199829101562
2001-06-15,626.6300048828125
2001-06-18,624.469970703125
2001-06-19,626.6599731445312
2001-06-20,634.0499877929688
2001-06-21,642.969970703125
2001-06-22,636.1500244140625
2001-06-25,632.030029296875
2001-06-26,629.5399780273438
2001-06-27,626.6900024414062
2001-06-28,635.5800170898438
2001-06-29,632.02001953125
2001-07-02,639.9600219726562
2001-07-03,638.5499877929688
2001-07-05,628.5599975585938
2001-07-06,612.9500122070312
2001-07-09,618.2899780273438
2001-07-10,608.7899780273438
2001-07-11,607.010009765625
2001-07-12,622.4600219726562
2001-07-13,626.8499755859375
2001-07-16,620.5999755859375
2001-07-17,626.9099731445312
2001-07-18,623.0599975585938
2001-07-19,627.0800170898438
2001-07-20,625.5900268554688
2001-07-23,614.4099731445312
2001-07-24,604.1599731445312
2001-07-25,613.9500122070312
2001-07-26,619.1400146484375
2001-07-27,620.1599731445312
2001-07-30,618.8900146484375
2001-07-31,622.1599731445312
2001-08-01,623.6099853515625
2001-08-02,626.27001953125
2001-08-03,623.6500244140625
2001-08-06,615.2100219726562
2001-08-07,618.7100219726562
2001-08-08,607.530029296875
2001-08-09,607.8300170898438
2001-08-10,611.4099731445312
2001-08-13,610.489990234375
2001-08-14,607.02001953125
2001-08-15,603.02001953125
2001-08-16,605.030029296875
2001-08-17,593.8699951171875
2001-08-20,599.0
2001-08-21,590.27001953125
2001-08-22,594.6799926757812
2001-08-23,592.9299926757812
2001-08-24,606.7100219726562
2001-08-27,604.219970703125
2001-08-28,594.1300048828125
2001-08-29,586.3400268554688
2001-08-30,574.3800048828125
2001-08-31,577.4000244140625
2001-09-04,578.0399780273438
2001-09-05,578.8900146484375
2001-09-06,565.510009765625
2001-09-07,553.8900146484375
2001-09-10,558.5800170898438
2001-09-17,529.0999755859375
2001-09-18,526.7999877929688
2001-09-19,518.8499755859375
2001-09-20,501.0199890136719
2001-09-21,491.70001220703125
2001-09-24,513.030029296875
2001-09-25,517.9199829101562
2001-09-26,516.2899780273438
2001-09-27,521.9600219726562
2001-09-28,533.0999755859375
2001-10-01,533.4000244140625
2001-10-02,539.5700073242188
2001-10-03,550.5999755859375
2001-10-04,548.4500122070312
2001-10-05,549.3800048828125
2001-10-08,544.8800048828125
2001-10-09,541.8400268554688
2001-10-10,554.760009765625
2001-10-11,563.3900146484375
2001-10-12,560.780029296875
2001-10-15,560.4299926757812
2001-10-16,564.1400146484375
2001-10-17,554.6699829101562
2001-10-18,551.010009765625
2001-10-19,553.7999877929688
2001-10-22,562.52001953125
2001-10-23,559.0499877929688
2001-10-24,558.6900024414062
2001-10-25,565.6199951171875
2001-10-26,567.97998046875
2001-10-29,553.3400268554688
2001-10-30,545.0599975585938
2001-10-31,544.4299926757812
2001-11-01,558.239990234375
2001-11-02,559.989990234375
2001-11-05,566.6799926757812
2001-11-06,576.2999877929688
2001-11-07,573.6400146484375
2001-11-08,576.6199951171875
2001-11-09,577.989990234375
2001-11-12,576.1300048828125
2001-11-13,587.0399780273438
2001-11-14,589.1599731445312
2001-11-15,590.4400024414062
2001-11-16,588.0700073242188
2001-11-19,595.0700073242188
2001-11-20,590.030029296875
2001-11-21,586.3599853515625
2001-11-23,593.27001953125
2001-11-26,596.239990234375
2001-11-27,590.8300170898438
2001-11-28,578.9199829101562
2001-11-29,585.280029296875
2001-11-30,584.7999877929688
2001-12-03,578.6599731445312
2001-12-04,585.6300048828125
2001-12-05,597.7000122070312
2001-12-06,596.77001953125
2001-12-07,591.780029296875
2001-12-10,581.239990234375
2001-12-11,579.3200073242188
2001-12-12,580.3699951171875
2001-12-13,570.5999755859375
2001-12-14,572.3800048828125
2001-12-17,578.969970703125
2001-12-18,583.3800048828125
2001-12-19,588.719970703125
2001-12-20,584.2999877929688
2001-12-21,586.4099731445312
2001-12-24,585.1900024414062
2001-12-26,587.5
2001-12-27,590.8699951171875
2001-12-28,591.75
2001-12-31,584.280029296875
2002-01-02,588.97998046875
2002-01-03,595.1300048828125
2002-01-04,598.6099853515625
2002-01-07,594.4099731445312
2002-01-08,592.5
2002-01-09,589.6199951171875
2002-01-10,590.5599975585938
2002-01-11,584.2000122070312
2002-01-14,580.8599853515625
2002-01-15,584.8499755859375
2002-01-16,574.989990234375
2002-01-17,581.6300048828125
2002-01-18,575.239990234375
2002-01-22,570.6300048828125
2002-01-23,573.6300048828125
2002-01-24,575.0900268554688
2002-01-25,575.1400146484375
2002-01-28,574.9099731445312
2002-01-29,557.280029296875
2002-01-30,564.3800048828125
2002-01-31,573.489990234375
2002-02-01,569.3499755859375
2002-02-04,553.4299926757812
2002-02-05,552.3800048828125
2002-02-06,550.2000122070312
2002-02-07,548.6900024414062
2002-02-08,557.280029296875
2002-02-11,565.0800170898438
2002-02-12,562.510009765625
2002-02-13,567.7899780273438
2002-02-14,567.1300048828125
2002-02-15,559.6500244140625
2002-02-19,549.219970703125
2002-02-20,557.5900268554688
2002-02-21,548.5800170898438
2002-02-22,554.0399780273438
2002-02-25,563.780029296875
2002-02-26,562.6699829101562
2002-02-27,563.0900268554688
2002-02-28,562.4099731445312
2002-03-01,576.1599731445312
2002-03-04,586.52001953125
2002-03-05,581.9500122070312
2002-03-06,590.2100219726562
2002-03-07,586.8800048828125
2002-03-08,589.8400268554688
2002-03-11,591.72998046875
2002-03-12,591.0900268554688
2002-03-13,584.7000122070312
2002-03-14,584.3300170898438
2002-03-15,591.1300048828125
2002-03-18,589.6300048828125
2002-03-19,592.0900268554688
2002-03-20,582.1699829101562
2002-03-21,582.4400024414062
2002-03-22,580.0900268554688
2002-03-25,571.6699829101562
2002-03-26,575.1699829101562
2002-03-27,577.489990234375
2002-03-28,577.8699951171875
2002-04-01,576.6799926757812
2002-04-02,571.47998046875
2002-04-03,566.030029296875
2002-04-04,566.719970703125
2002-04-05,564.02001953125
2002-04-08,563.9500122070312
2002-04-09,558.8300170898438
2002-04-10,565.3499755859375
2002-04-11,549.4600219726562
2002-04-12,553.739990234375
2002-04-15,547.719970703125
2002-04-16,561.2899780273438
2002-04-17,559.72998046875
2002-04-18,559.3599853515625
2002-04-19,559.7899780273438
2002-04-22,550.0399780273438
2002-04-23,545.7999877929688
2002-04-24,541.8599853515625
2002-04-25,540.6900024414062
2002-04-26,532.3699951171875
2002-04-29,526.8400268554688
2002-04-30,532.4000244140625
2002-05-01,538.530029296875
2002-05-02,537.530029296875
2002-05-03,530.52001953125
2002-05-06,519.47998046875
2002-05-07,518.219970703125
2002-05-08,540.6199951171875
2002-05-09,531.6900024414062
2002-05-10,523.239990234375
2002-05-13,533.760009765625
2002-05-14,545.5999755859375
2002-05-15,542.02001953125
2002-05-16,547.8800048828125
2002-05-17,553.2999877929688
2002-05-20,545.280029296875
2002-05-21,538.280029296875
2002-05-22,541.9199829101562
2002-05-23,547.5700073242188
2002-05-24,539.9199829101562
2002-05-28,534.3200073242188
2002-05-29,530.0399780273438
2002-05-30,528.8800048828125
2002-05-31,529.2000122070312
2002-06-03,514.739990234375
2002-06-04,516.030029296875
2002-06-05,520.8699951171875
2002-06-06,509.54998779296875
2002-06-07,507.32000732421875
2002-06-10,509.0299987792969
2002-06-11,500.70001220703125
2002-06-12,507.0199890136719
2002-06-13,502.1600036621094
2002-06-14,501.760009765625
2002-06-17,516.1799926757812
2002-06-18,516.72998046875
2002-06-19,507.6400146484375
2002-06-20,500.0199890136719
2002-06-21,489.4200134277344
2002-06-24,493.0400085449219
2002-06-25,483.4200134277344
2002-06-26,482.57000732421875
2002-06-27,491.6099853515625
2002-06-28,490.1199951171875
2002-07-01,478.9599914550781
2002-07-02,470.1099853515625
2002-07-03,474.4100036621094
2002-07-05,492.6600036621094
2002-07-08,486.2900085449219
2002-07-09,475.239990234375
2002-07-10,458.69000244140625
2002-07-11,462.9200134277344
2002-07-12,458.9100036621094
2002-07-15,457.1700134277344
2002-07-16,448.80999755859375
2002-07-17,453.67999267578125
2002-07-18,441.2799987792969
2002-07-19,423.1000061035156
2002-07-22,407.8800048828125
2002-07-23,396.75
2002-07-24,419.9800109863281
2002-07-25,417.29998779296875
2002-07-26,426.92999267578125
2002-07-29,450.8699951171875
2002-07-30,452.8999938964844
2002-07-31,458.8699951171875
2002-08-01,444.32000732421875
2002-08-02,434.04998779296875
2002-08-05,418.55999755859375
2002-08-06,431.1700134277344
2002-08-07,441.4599914550781
2002-08-08,457.1600036621094
2002-08-09,458.82000732421875
2002-08-12,456.1499938964844
2002-08-13,445.29998779296875
2002-08-14,464.44000244140625
2002-08-15,469.7799987792969
2002-08-16,468.44000244140625
2002-08-19,480.8399963378906
2002-08-20,474.0299987792969
2002-08-21,480.0400085449219
2002-08-22,485.95001220703125
2002-08-23,474.5
2002-08-26,477.5899963378906
2002-08-27,471.1499938964844
2002-08-28,462.5299987792969
2002-08-29,462.0
2002-08-30,460.79998779296875
2002-09-03,440.0299987792969
2002-09-04,447.9800109863281
2002-09-05,439.1400146484375
2002-09-06,446.6700134277344
2002-09-09,451.2699890136719
2002-09-10,455.8900146484375
2002-09-11,455.4100036621094
2002-09-12,443.2300109863281
2002-09-13,444.239990234375
2002-09-16,446.6499938964844
2002-09-17,438.54998779296875
2002-09-18,435.989990234375
2002-09-19,423.05999755859375
2002-09-20,423.8999938964844
2002-09-23,417.3800048828125
2002-09-24,410.8699951171875
2002-09-25,421.67999267578125
2002-09-26,428.510009765625
2002-09-27,413.2200012207031
2002-09-30,407.25
2002-10-01,425.739990234375
2002-10-02,415.92999267578125
2002-10-03,412.2699890136719
2002-10-04,403.2200012207031
2002-10-07,396.1499938964844
2002-10-08,402.8800048828125
2002-10-09,392.69000244140625
2002-10-10,405.9100036621094
2002-10-11,422.67999267578125
2002-10-14,425.5400085449219
2002-10-15,447.260009765625
2002-10-16,436.19000244140625
2002-10-17,446.2099914550781
2002-10-18,449.0199890136719
2002-10-21,456.239990234375
2002-10-22,452.5899963378906
2002-10-23,454.7300109863281
2002-10-24,447.8800048828125
2002-10-25,455.6499938964844
2002-10-28,452.0899963378906
2002-10-29,448.8599853515625
2002-10-30,452.6000061035156
2002-10-31,451.20001220703125
2002-11-01,458.1600036621094
2002-11-04,462.260009765625
2002-11-05,467.92999267578125
2002-11-06,471.05999755859375
2002-11-07,460.54998779296875
2002-11-08,457.3900146484375
2002-11-11,447.6300048828125
2002-11-12,450.5
2002-11-13,450.6099853515625
2002-11-14,461.1400146484375
2002-11-15,463.7200012207031
2002-11-18,459.010009765625
2002-11-19,457.69000244140625
2002-11-20,466.989990234375
2002-11-21,477.8599853515625
2002-11-22,475.0299987792969
2002-11-25,476.95001220703125
2002-11-26,467.0799865722656
2002-11-27,480.3599853515625
2002-11-29,478.8500061035156
2002-12-02,477.19000244140625
2002-12-03,469.6199951171875
2002-12-04,468.0299987792969
2002-12-05,461.6700134277344
2002-12-06,464.4200134277344
2002-12-09,453.989990234375
2002-12-10,460.489990234375
2002-12-11,460.69000244140625
2002-12-12,458.5400085449219
2002-12-13,451.80999755859375
2002-12-16,463.260009765625
2002-12-17,458.6000061035156
2002-12-18,452.7799987792969
2002-12-19,449.1199951171875
2002-12-20,455.4599914550781
2002-12-23,456.05999755859375
2002-12-24,453.2699890136719
2002-12-26,450.6000061035156
2002-12-27,443.0400085449219
2002-12-30,444.7699890136719
2002-12-31,444.75
2003-01-02,459.5
2003-01-03,459.20001220703125
2003-01-06,469.739990234375
2003-01-07,467.8399963378906
2003-01-08,460.05999755859375
2003-01-09,469.9200134277344
2003-01-10,470.4100036621094
2003-01-13,470.8299865722656
2003-01-14,474.30999755859375
2003-01-15,466.8800048828125
2003-01-16,464.70001220703125
2003-01-17,457.3599853515625
2003-01-21,450.3500061035156
2003-01-22,445.6700134277344
2003-01-23,450.70001220703125
2003-01-24,436.1400146484375
2003-01-27,429.4700012207031
2003-01-28,434.6499938964844
2003-01-29,437.5400085449219
2003-01-30,426.7099914550781
2003-01-31,432.57000732421875
2003-02-03,435.70001220703125
2003-02-04,428.8399963378906
2003-02-05,426.010009765625
2003-02-06,423.489990234375
2003-02-07,418.7900085449219
2003-02-10,422.0299987792969
2003-02-11,418.5799865722656
2003-02-12,413.6099853515625
2003-02-13,414.0400085449219
2003-02-14,422.57000732421875
2003-02-18,431.4800109863281
2003-02-19,428.79998779296875
2003-02-20,424.2900085449219
2003-02-21,429.8699951171875
2003-02-24,421.4700012207031
2003-02-25,424.8800048828125
2003-02-26,418.7200012207031
2003-02-27,423.5
2003-02-28,425.3599853515625
2003-03-03,422.17999267578125
2003-03-04,415.3599853515625
2003-03-05,420.29998779296875
2003-03-06,416.489990234375
2003-03-07,420.1199951171875
2003-03-10,409.6400146484375
2003-03-11,406.739990234375
2003-03-12,408.9200134277344
2003-03-13,422.989990234375
2003-03-14,424.07000732421875
2003-03-17,438.6400146484375
2003-03-18,440.3800048828125
2003-03-19,444.8399963378906
2003-03-20,445.7900085449219
2003-03-21,456.3599853515625
2003-03-24,439.6700134277344
2003-03-25,444.7699890136719
2003-03-26,442.07000732421875
2003-03-27,441.010009765625
2003-03-28,437.94000244140625
2003-03-31,429.1300048828125
2003-04-01,435.0
2003-04-02,447.4599914550781
2003-04-03,445.1000061035156
2003-04-04,446.69000244140625
2003-04-07,447.25
2003-04-08,447.1499938964844
2003-04-09,440.5299987792969
2003-04-10,442.7300109863281
2003-04-11,440.9700012207031
2003-04-14,449.6099853515625
2003-04-15,452.0799865722656
2003-04-16,446.7799987792969
2003-04-17,453.7099914550781
2003-04-21,453.05999755859375
2003-04-22,463.0799865722656
2003-04-23,467.30999755859375
2003-04-24,462.95001220703125
2003-04-25,456.20001220703125
2003-04-28,464.7799987792969
2003-04-29,465.92999267578125
2003-04-30,465.5299987792969
2003-05-01,465.3399963378906
2003-05-02,471.8699951171875
2003-05-05,469.2900085449219
2003-05-06,472.7099914550781
2003-05-07,470.30999755859375
2003-05-08,465.3399963378906
2003-05-09,472.25
2003-05-12,477.9599914550781
2003-05-13,475.4100036621094
2003-05-14,473.9800109863281
2003-05-15,477.67999267578125
2003-05-16,475.7200012207031
2003-05-19,464.04998779296875
2003-05-20,463.5799865722656
2003-05-21,465.20001220703125
2003-05-22,469.3800048828125
2003-05-23,469.75
2003-05-27,478.989990234375
2003-05-28,479.6499938964844
2003-05-29,477.4200134277344
2003-05-30,483.20001220703125
2003-06-02,485.3599853515625
2003-06-03,488.1099853515625
2003-06-04,495.0299987792969
2003-06-05,496.1400146484375
2003-06-06,495.6700134277344
2003-06-09,491.3399963378906
2003-06-10,496.0899963378906
2003-06-11,501.95001220703125
2003-06-12,502.8399963378906
2003-06-13,497.82000732421875
2003-06-16,509.3299865722656
2003-06-17,510.55999755859375
2003-06-18,509.6499938964844
2003-06-19,501.760009765625
2003-06-20,502.3900146484375
2003-06-23,495.7699890136719
2003-06-24,496.489990234375
2003-06-25,491.6000061035156
2003-06-26,497.05999755859375
2003-06-27,491.6099853515625
2003-06-30,490.3900146484375
2003-07-01,494.8999938964844
2003-07-02,500.739990234375
2003-07-03,496.0799865722656
2003-07-07,505.5
2003-07-08,506.3399963378906
2003-07-09,503.6300048828125
2003-07-10,497.0899963378906
2003-07-11,502.4800109863281
2003-07-14,505.19000244140625
2003-07-15,504.07000732421875
2003-07-16,501.07000732421875
2003-07-17,494.79998779296875
2003-07-18,501.5
2003-07-21,492.79998779296875
2003-07-22,497.6400146484375
2003-07-23,497.7900085449219
2003-07-24,493.6499938964844
2003-07-25,502.94000244140625
2003-07-28,501.489990234375
2003-07-29,497.8500061035156
2003-07-30,497.2900085449219
2003-07-31,499.2699890136719
2003-08-01,493.6400146484375
2003-08-04,495.5
2003-08-05,486.6600036621094
2003-08-06,488.1300048828125
2003-08-07,491.760009765625
2003-08-08,493.79998779296875
2003-08-11,495.1199951171875
2003-08-12,499.739990234375
2003-08-13,495.2900085449219
2003-08-14,498.2200012207031
2003-08-15,498.29998779296875
2003-08-18,502.7900085449219
2003-08-19,503.9200134277344
2003-08-20,501.8900146484375
2003-08-21,502.0400085449219
2003-08-22,497.4200134277344
2003-08-25,497.6600036621094
2003-08-26,499.2799987792969
2003-08-27,498.7300109863281
2003-08-28,501.239990234375
2003-08-29,503.3599853515625
2003-09-02,510.8599853515625
2003-09-03,514.5
2003-09-04,516.1799926757812
2003-09-05,512.489990234375
2003-09-08,518.02001953125
2003-09-09,513.9199829101562
2003-09-10,508.7699890136719
2003-09-11,511.3699951171875
2003-09-12,512.2999877929688
2003-09-15,509.9599914550781
2003-09-16,517.3599853515625
2003-09-17,515.4299926757812
2003-09-18,522.5999755859375
2003-09-19,520.6199951171875
2003-09-22,513.3099975585938
2003-09-23,516.1199951171875
2003-09-24,505.4599914550781
2003-09-25,502.6199951171875
2003-09-26,499.6099853515625
2003-09-29,505.0199890136719
2003-09-30,498.55999755859375
2003-10-01,510.3299865722656
2003-10-02,511.20001220703125
2003-10-03,515.1699829101562
2003-10-06,517.0399780273438
2003-10-07,519.6400146484375
2003-10-08,516.5399780273438
2003-10-09,518.47998046875
2003-10-10,518.0499877929688
2003-10-13,520.969970703125
2003-10-14,523.2999877929688
2003-10-15,522.1400146484375
2003-10-16,523.510009765625
2003-10-17,518.1199951171875
2003-10-20,521.4299926757812
2003-10-21,521.760009765625
2003-10-22,513.4000244140625
